trip_id,driver_id,rating,late_delivery_flag
TRP-100-34435,DRV100381,4.3976359917491115,0
TRP-100-34436,DRV100197,4.483231453268257,1
TRP-100-34437,DRV100579,4.740110219900343,0
TRP-100-34438,DRV100521,4.754759613264187,0
TRP-100-34439,DRV100081,4.946376700168249,0
TRP-100-34440,DRV100384,4.429110188829036,0
TRP-100-34441,DRV100333,4.454087604474372,1
TRP-100-34442,DRV100112,4.475183256379757,0
TRP-100-34443,DRV100141,4.776284229978751,0
TRP-100-34444,DRV100333,4.497185748350766,0
TRP-100-34445,DRV100198,4.751797678117524,0
TRP-100-34446,DRV100492,5.0,0
TRP-100-34447,DRV100053,4.566629994467727,0
TRP-100-34448,DRV100545,4.0950247864139335,1
TRP-100-34449,DRV100496,4.77204521674056,0
TRP-100-34450,DRV100435,3.429716593490317,0
TRP-100-34451,DRV100162,4.773905411832064,0
TRP-100-34452,DRV100422,4.569378750190865,1
TRP-100-34453,DRV100266,4.398727201371334,0
TRP-100-34454,DRV100376,4.531396159042332,0
TRP-100-34455,DRV100195,4.125307453320319,1
TRP-100-34456,DRV100492,4.543394065766579,0
TRP-100-34457,DRV100024,4.589014912994155,0
TRP-100-34458,DRV100405,4.517334110084748,0
TRP-100-34459,DRV100488,4.580159452165234,1
TRP-100-34460,DRV100381,4.637673279203723,0
TRP-100-34461,DRV100111,4.4204494733198665,1
TRP-100-34462,DRV100177,4.670206583700762,0
TRP-100-34463,DRV100311,4.335410342748278,0
TRP-100-34464,DRV100202,4.408548425769203,0
TRP-100-34465,DRV100003,4.780333989187811,0
TRP-100-34466,DRV100024,4.149493051563781,1
TRP-100-34467,DRV100453,4.454849193297132,0
TRP-100-34468,DRV100047,4.222367811716787,0
TRP-100-34469,DRV100555,4.655176007703062,0
TRP-100-34470,DRV100270,4.409321596337525,0
TRP-100-34471,DRV100447,4.721035867596953,0
TRP-100-34472,DRV100071,4.693804480537335,0
TRP-100-34473,DRV100554,4.833743414804974,0
TRP-100-34474,DRV100022,4.33391782792006,0
TRP-100-34475,DRV100025,4.360021836797455,0
TRP-100-34476,DRV100029,4.349525531492137,0
TRP-100-34477,DRV100058,4.491043281175467,1
TRP-100-34478,DRV100293,4.632503765602512,0
TRP-100-34479,DRV100465,4.151674850707817,0
TRP-100-34480,DRV100177,4.877696212377147,0
TRP-100-34481,DRV100440,4.662200570923021,0
TRP-100-34482,DRV100457,4.6000563107409596,0
TRP-100-34483,DRV100542,3.9519578818573997,1
TRP-100-34484,DRV100085,4.015711175268862,1
TRP-100-34485,DRV100076,4.619952965166917,0
TRP-100-34486,DRV100069,4.800354593894104,0
TRP-100-34487,DRV100220,4.334128298224306,0
TRP-100-34488,DRV100294,4.572428837191569,0
TRP-100-34489,DRV100280,4.7044477104063835,0
TRP-100-34490,DRV100158,4.032855501831218,1
TRP-100-34491,DRV100371,4.04300339869218,0
TRP-100-34492,DRV100208,4.163587025200198,1
TRP-100-34493,DRV100223,3.5359513228582844,1
TRP-100-34494,DRV100060,4.453318005316151,0
TRP-100-34495,DRV100347,4.427911660635449,1
TRP-100-34496,DRV100383,4.813466377517417,0
TRP-100-34497,DRV100447,4.699847806238983,0
TRP-100-34498,DRV100539,4.747046444886732,0
TRP-100-34499,DRV100451,4.774792194909955,0
TRP-100-34500,DRV100143,4.4813923001547575,0
TRP-100-34501,DRV100143,4.323869849475645,1
TRP-100-34502,DRV100545,4.257891665401185,0
TRP-100-34503,DRV100466,4.173934909025323,1
TRP-100-34504,DRV100461,4.431803184611592,0
TRP-100-34505,DRV100423,3.7584541110689575,0
TRP-100-34506,DRV100167,4.627007955388795,0
TRP-100-34507,DRV100501,4.307180411302074,1
TRP-100-34508,DRV100081,4.546221822374019,0
TRP-100-34509,DRV100214,4.686413984961902,0
TRP-100-34510,DRV100212,4.2622350325496345,1
TRP-100-34511,DRV100333,4.73597043378942,0
TRP-100-34512,DRV100280,4.299851834684136,1
TRP-100-34513,DRV100280,4.744987883899957,0
TRP-100-34514,DRV100330,4.575192293798835,0
TRP-100-34515,DRV100253,4.980597986482107,0
TRP-100-34516,DRV100155,4.685623003296502,0
TRP-100-34517,DRV100390,4.514948886170684,0
TRP-100-34518,DRV100467,4.529016545452214,0
TRP-100-34519,DRV100288,4.764940654130373,0
TRP-100-34520,DRV100381,4.775915010938243,0
TRP-100-34521,DRV100322,4.44963397775196,1
TRP-100-34522,DRV100031,4.808217883838792,0
TRP-100-34523,DRV100258,4.849802604678993,0
TRP-100-34524,DRV100006,3.73907315682138,1
TRP-100-34525,DRV100388,4.927053854590621,0
TRP-100-34526,DRV100306,4.827572054330551,0
TRP-100-34527,DRV100072,4.519010553470739,0
TRP-100-34528,DRV100323,3.0430603888037275,1
TRP-100-34529,DRV100532,4.514773621882048,0
TRP-100-34530,DRV100210,4.438840351842655,0
TRP-100-34531,DRV100591,4.491654646299496,0
TRP-100-34532,DRV100572,3.9682638407509683,0
TRP-100-34533,DRV100462,4.450311051363875,0
TRP-100-34534,DRV100479,4.533733519681825,0
TRP-100-34535,DRV100250,4.378452861329872,1
TRP-100-34536,DRV100248,4.33559586567383,1
TRP-100-34537,DRV100571,5.0,0
TRP-100-34538,DRV100223,4.0326441219682625,1
TRP-100-34539,DRV100053,4.323408564754467,0
TRP-100-34540,DRV100086,4.621060438591236,0
TRP-100-34541,DRV100418,4.711849539785817,0
TRP-100-34542,DRV100234,4.147142412987975,1
TRP-100-34543,DRV100116,3.4662694457723027,1
TRP-100-34544,DRV100479,4.329597940361823,1
TRP-100-34545,DRV100293,4.488235833537785,0
TRP-100-34546,DRV100333,4.778052251561577,0
TRP-100-34547,DRV100086,3.364012835785522,1
TRP-100-34548,DRV100112,4.245019362497739,0
TRP-100-34549,DRV100071,4.145815903720266,0
TRP-100-34550,DRV100311,4.634314383092775,0
TRP-100-34551,DRV100459,4.721470655661975,0
TRP-100-34552,DRV100431,4.781335820076354,0
TRP-100-34553,DRV100161,4.3864159192121,1
TRP-100-34554,DRV100502,4.554269482974178,0
TRP-100-34555,DRV100060,4.898203070366237,0
TRP-100-34556,DRV100064,4.480256472385538,0
TRP-100-34557,DRV100502,4.471828685512088,0
TRP-100-34558,DRV100148,4.8851637229008436,0
TRP-100-34559,DRV100417,4.219605080176599,0
TRP-100-34560,DRV100006,4.1317108342978,1
TRP-100-34561,DRV100053,4.468658937326974,1
TRP-100-34562,DRV100359,4.695305712730262,0
TRP-100-34563,DRV100104,4.275830155609241,0
TRP-100-34564,DRV100019,4.636291529998367,0
TRP-100-34565,DRV100282,4.4258555098379455,0
TRP-100-34566,DRV100203,4.517829197945429,1
TRP-100-34567,DRV100475,4.568282737581557,0
TRP-100-34568,DRV100481,4.508624226101895,0
TRP-100-34569,DRV100364,3.7073829182867906,0
TRP-100-34570,DRV100181,4.417919151356175,1
TRP-100-34571,DRV100280,4.825237679726258,0
TRP-100-34572,DRV100413,4.012364440108811,1
TRP-100-34573,DRV100042,4.861841278349263,0
TRP-100-34574,DRV100205,4.544181889177231,0
TRP-100-34575,DRV100484,4.427761810986789,0
TRP-100-34576,DRV100250,4.588631857422328,0
TRP-100-34577,DRV100373,4.544633033409444,0
TRP-100-34578,DRV100053,4.387973829071328,0
TRP-100-34579,DRV100459,4.8980867736622535,0
TRP-100-34580,DRV100055,4.878930951034401,0
TRP-100-34581,DRV100508,4.607948290522096,0
TRP-100-34582,DRV100060,4.790008259629495,0
TRP-100-34583,DRV100527,4.739468954236835,0
TRP-100-34584,DRV100222,3.89654322567019,0
TRP-100-34585,DRV100373,4.487279134053489,0
TRP-100-34586,DRV100500,4.705601642339178,0
TRP-100-34587,DRV100007,4.2285636449264805,1
TRP-100-34588,DRV100165,4.208780940392085,1
TRP-100-34589,DRV100542,4.381964637677944,0
TRP-100-34590,DRV100239,4.515646132443041,0
TRP-100-34591,DRV100417,4.387104572967852,1
TRP-100-34592,DRV100079,4.489810288860744,0
TRP-100-34593,DRV100395,4.25952632998728,1
TRP-100-34594,DRV100045,4.262082282076856,0
TRP-100-34595,DRV100423,4.238197066189464,0
TRP-100-34596,DRV100200,4.668897155505189,1
TRP-100-34597,DRV100281,4.80629454251936,0
TRP-100-34598,DRV100095,4.755915105792385,0
TRP-100-34599,DRV100374,3.9968781553835133,1
TRP-100-34600,DRV100207,4.778413490375816,0
TRP-100-34601,DRV100235,4.718643051228252,0
TRP-100-34602,DRV100382,4.341717599351676,0
TRP-100-34603,DRV100103,4.007040503845395,1
TRP-100-34604,DRV100502,4.252182286246572,1
TRP-100-34605,DRV100435,4.8428448361676235,0
TRP-100-34606,DRV100338,4.7882897979326735,0
TRP-100-34607,DRV100073,3.971218107210244,1
TRP-100-34608,DRV100401,4.2024869459936625,1
TRP-100-34609,DRV100009,4.692821407895263,0
TRP-100-34610,DRV100477,5.0,0
TRP-100-34611,DRV100189,4.319943998891706,0
TRP-100-34612,DRV100067,4.607759657680814,0
TRP-100-34613,DRV100094,3.6499330079216197,1
TRP-100-34614,DRV100576,4.209678463110368,0
TRP-100-34615,DRV100457,4.7147635231304905,0
TRP-100-34616,DRV100144,4.254943294362495,0
TRP-100-34617,DRV100577,4.672602737833422,0
TRP-100-34618,DRV100079,3.971921023778632,1
TRP-100-34619,DRV100432,4.4930146665729325,0
TRP-100-34620,DRV100384,4.557415867775055,0
TRP-100-34621,DRV100483,5.0,0
TRP-100-34622,DRV100233,4.448523346622801,0
TRP-100-34623,DRV100248,4.59772028409795,0
TRP-100-34624,DRV100373,4.357846321642965,0
TRP-100-34625,DRV100245,4.160109737660195,1
TRP-100-34626,DRV100024,4.817733221560886,0
TRP-100-34627,DRV100429,4.772894102050545,0
TRP-100-34628,DRV100380,4.139226807725665,1
TRP-100-34629,DRV100259,4.042493573077943,1
TRP-100-34630,DRV100189,4.748193763730935,1
TRP-100-34631,DRV100197,3.71953412271339,1
TRP-100-34632,DRV100436,4.015470120097694,1
TRP-100-34633,DRV100428,4.298369697877849,0
TRP-100-34634,DRV100481,3.748135860061992,1
TRP-100-34635,DRV100449,4.848723792931815,0
TRP-100-34636,DRV100447,4.678444515145051,0
TRP-100-34637,DRV100156,4.296267320295681,0
TRP-100-34638,DRV100055,4.459333784259093,0
TRP-100-34639,DRV100448,4.900789857990249,0
TRP-100-34640,DRV100054,4.765686676466771,0
TRP-100-34641,DRV100591,4.600775520556256,0
TRP-100-34642,DRV100516,4.411612668907027,0
TRP-100-34643,DRV100320,4.3888582957522395,1
TRP-100-34644,DRV100216,3.82227666472109,1
TRP-100-34645,DRV100316,4.705554528356524,0
TRP-100-34646,DRV100433,4.676905701694237,0
TRP-100-34647,DRV100447,4.435853703768228,0
TRP-100-34648,DRV100046,4.6427524763457395,0
TRP-100-34649,DRV100477,4.391867001776947,0
TRP-100-34650,DRV100380,4.641978658384604,0
TRP-100-34651,DRV100024,4.1637858940064225,0
TRP-100-34652,DRV100195,3.754265514072073,1
TRP-100-34653,DRV100309,4.18228339211103,0
TRP-100-34654,DRV100107,4.701350923987876,0
TRP-100-34655,DRV100086,4.328395107790221,1
TRP-100-34656,DRV100008,5.0,0
TRP-100-34657,DRV100544,4.526564003345994,1
TRP-100-34658,DRV100030,4.2019734506884046,0
TRP-100-34659,DRV100223,4.520914984113272,0
TRP-100-34660,DRV100122,4.143612196706476,1
TRP-100-34661,DRV100436,4.449963064301927,1
TRP-100-34662,DRV100417,4.681945170567358,0
TRP-100-34663,DRV100478,4.504467174970681,0
TRP-100-34664,DRV100366,5.0,0
TRP-100-34665,DRV100347,4.652918963978236,0
TRP-100-34666,DRV100250,4.4673894246475845,0
TRP-100-34667,DRV100379,4.19844610344229,0
TRP-100-34668,DRV100065,4.594822454144801,0
TRP-100-34669,DRV100400,3.6482379805920337,0
TRP-100-34670,DRV100058,4.162844916281487,1
TRP-100-34671,DRV100508,4.489427160922823,0
TRP-100-34672,DRV100305,3.741667390778392,0
TRP-100-34673,DRV100317,5.0,0
TRP-100-34674,DRV100343,3.7832331328871023,1
TRP-100-34675,DRV100459,4.043240213653522,0
TRP-100-34676,DRV100288,4.79363767560619,0
TRP-100-34677,DRV100261,4.354814099362987,0
TRP-100-34678,DRV100179,4.682563117552983,0
TRP-100-34679,DRV100073,3.5485305204612927,1
TRP-100-34680,DRV100110,4.468987433915084,0
TRP-100-34681,DRV100001,5.0,0
TRP-100-34682,DRV100511,3.995722461488257,1
TRP-100-34683,DRV100450,4.58566904258755,0
TRP-100-34684,DRV100133,3.6980535648330024,1
TRP-100-34685,DRV100002,4.506024949148776,0
TRP-100-34686,DRV100295,4.867897414590839,0
TRP-100-34687,DRV100251,4.035101311992916,1
TRP-100-34688,DRV100459,4.1653405817457045,0
TRP-100-34689,DRV100248,4.684182539648359,0
TRP-100-34690,DRV100508,4.647698232890284,1
TRP-100-34691,DRV100053,4.294028807142141,0
TRP-100-34692,DRV100223,4.597458633891271,0
TRP-100-34693,DRV100560,4.444886610263653,0
TRP-100-34694,DRV100008,4.41536145967014,0
TRP-100-34695,DRV100241,4.428484001972854,0
TRP-100-34696,DRV100160,4.868407696853205,0
TRP-100-34697,DRV100318,3.70514727226105,0
TRP-100-34698,DRV100175,4.92716532746712,0
TRP-100-34699,DRV100511,4.548830032017279,0
TRP-100-34700,DRV100562,4.722141336026748,0
TRP-100-34701,DRV100502,4.127745617076066,1
TRP-100-34702,DRV100245,4.766842286437102,0
TRP-100-34703,DRV100593,4.392714129655446,0
TRP-100-34704,DRV100433,4.617021566937724,0
TRP-100-34705,DRV100218,4.170504287872934,0
TRP-100-34706,DRV100053,4.966726242562198,0
TRP-100-34707,DRV100391,4.4436101639928145,0
TRP-100-34708,DRV100427,3.1978316186115388,1
TRP-100-34709,DRV100069,4.511750095254583,0
TRP-100-34710,DRV100327,4.20740687808764,0
TRP-100-34711,DRV100592,4.256454960291068,1
TRP-100-34712,DRV100201,3.8109754853991595,1
TRP-100-34713,DRV100188,3.8073999505633576,1
TRP-100-34714,DRV100539,4.942616394133252,0
TRP-100-34715,DRV100067,4.252244112283847,0
TRP-100-34716,DRV100560,4.311681249062249,0
TRP-100-34717,DRV100460,4.945672093524387,0
TRP-100-34718,DRV100241,4.262360064993715,1
TRP-100-34719,DRV100047,3.759970144851607,1
TRP-100-34720,DRV100010,4.190514824792787,0
TRP-100-34721,DRV100229,4.217574290811031,0
TRP-100-34722,DRV100415,4.392301791107029,0
TRP-100-34723,DRV100293,4.774541377957904,0
TRP-100-34724,DRV100435,4.243173649575913,1
TRP-100-34725,DRV100392,4.137070636356313,0
TRP-100-34726,DRV100334,4.559524813601311,1
TRP-100-34727,DRV100580,5.0,0
TRP-100-34728,DRV100427,4.648670928459784,0
TRP-100-34729,DRV100545,4.831607055570025,0
TRP-100-34730,DRV100146,4.552124566422185,0
TRP-100-34731,DRV100420,5.0,0
TRP-100-34732,DRV100351,5.0,0
TRP-100-34733,DRV100551,3.4338320418054673,0
TRP-100-34734,DRV100309,4.675342316795339,0
TRP-100-34735,DRV100175,4.691988249733548,0
TRP-100-34736,DRV100237,4.255431319618152,1
TRP-100-34737,DRV100133,2.656926860446576,0
TRP-100-34738,DRV100134,4.709167408438372,0
TRP-100-34739,DRV100284,4.570205288881163,0
TRP-100-34740,DRV100528,3.6477906407624547,0
TRP-100-34741,DRV100111,3.695999918767587,1
TRP-100-34742,DRV100179,4.28615300730744,1
TRP-100-34743,DRV100503,4.058066989909932,1
TRP-100-34744,DRV100208,3.9203731589776227,0
TRP-100-34745,DRV100576,4.552630092420833,0
TRP-100-34746,DRV100168,4.206809069455009,1
TRP-100-34747,DRV100269,4.863061786809955,0
TRP-100-34748,DRV100053,4.372140105013911,0
TRP-100-34749,DRV100595,4.081779057442133,1
TRP-100-34750,DRV100527,4.28162128686167,1
TRP-100-34751,DRV100479,4.501533816577416,0
TRP-100-34752,DRV100089,4.495473333713999,0
TRP-100-34753,DRV100581,4.088122695960278,0
TRP-100-34754,DRV100556,4.380476146516071,0
TRP-100-34755,DRV100265,4.621122496173406,0
TRP-100-34756,DRV100398,4.576915165690561,0
TRP-100-34757,DRV100595,4.749388235589384,0
TRP-100-34758,DRV100250,4.4475573371209665,0
TRP-100-34759,DRV100063,3.6059081826833568,1
TRP-100-34760,DRV100511,4.496876802246846,0
TRP-100-34761,DRV100285,4.7073347051142855,0
TRP-100-34762,DRV100592,4.847625358341717,0
TRP-100-34763,DRV100328,3.9705606690338393,1
TRP-100-34764,DRV100020,4.763209289384804,0
TRP-100-34765,DRV100295,3.901801898448355,1
TRP-100-34766,DRV100423,4.580654962704949,1
TRP-100-34767,DRV100016,4.245530819960472,1
TRP-100-34768,DRV100251,4.6235962998809494,0
TRP-100-34769,DRV100087,4.650389106208311,0
TRP-100-34770,DRV100381,4.12997785500282,1
TRP-100-34771,DRV100572,4.614768768335652,0
TRP-100-34772,DRV100373,4.230790303084547,0
TRP-100-34773,DRV100409,4.8374675334561665,0
TRP-100-34774,DRV100245,4.602309013310267,0
TRP-100-34775,DRV100333,4.642513286629338,0
TRP-100-34776,DRV100323,4.199893659344495,0
TRP-100-34777,DRV100447,4.8134323125042675,0
TRP-100-34778,DRV100505,4.3340187501751855,0
TRP-100-34779,DRV100388,4.588093268409452,0
TRP-100-34780,DRV100589,4.106110737026843,0
TRP-100-34781,DRV100487,4.319071479385287,0
TRP-100-34782,DRV100071,4.696874953183521,0
TRP-100-34783,DRV100306,4.792409386837694,0
TRP-100-34784,DRV100539,4.187640194270454,1
TRP-100-34785,DRV100565,3.8426051554820777,1
TRP-100-34786,DRV100231,4.49952678318462,0
TRP-100-34787,DRV100426,4.314790837376013,0
TRP-100-34788,DRV100250,4.477776345539702,0
TRP-100-34789,DRV100071,4.304533191942501,0
TRP-100-34790,DRV100522,4.7419295280106875,0
TRP-100-34791,DRV100558,4.763442003155715,0
TRP-100-34792,DRV100305,4.46863806403702,0
TRP-100-34793,DRV100009,4.241022092784599,1
TRP-100-34794,DRV100479,4.854937958848761,0
TRP-100-34795,DRV100285,4.523613485516088,0
TRP-100-34796,DRV100046,4.409379295216565,1
TRP-100-34797,DRV100107,4.531990116490193,1
TRP-100-34798,DRV100086,4.24645461547392,0
TRP-100-34799,DRV100401,4.747806946341775,0
TRP-100-34800,DRV100185,4.695810349882202,0
TRP-100-34801,DRV100072,4.308397937544448,0
TRP-100-34802,DRV100547,4.301281167890107,1
TRP-100-34803,DRV100572,4.344778225031024,0
TRP-100-34804,DRV100078,4.661263310510271,0
TRP-100-34805,DRV100139,4.775525142878219,0
TRP-100-34806,DRV100347,4.251903798576095,1
TRP-100-34807,DRV100086,4.710839581510189,0
TRP-100-34808,DRV100089,4.313915579836798,0
TRP-100-34809,DRV100207,4.0455740354354175,1
TRP-100-34810,DRV100569,4.1190025420542025,1
TRP-100-34811,DRV100576,5.0,0
TRP-100-34812,DRV100496,4.933279369012536,0
TRP-100-34813,DRV100409,4.00332960661001,1
TRP-100-34814,DRV100423,4.605486875304651,0
TRP-100-34815,DRV100284,4.29825265900873,0
TRP-100-34816,DRV100317,4.33984145975938,0
TRP-100-34817,DRV100377,4.092094977611848,0
TRP-100-34818,DRV100431,4.211638482537507,1
TRP-100-34819,DRV100053,4.293024089712462,0
TRP-100-34820,DRV100137,4.550631356978231,0
TRP-100-34821,DRV100576,4.8721613837456275,0
TRP-100-34822,DRV100207,4.483728052233447,0
TRP-100-34823,DRV100168,4.366433922250976,1
TRP-100-34824,DRV100257,4.935976804552541,0
TRP-100-34825,DRV100181,4.5651820604689695,0
TRP-100-34826,DRV100051,4.458621878572784,1
TRP-100-34827,DRV100124,4.756557165348784,0
TRP-100-34828,DRV100380,4.108149017165948,0
TRP-100-34829,DRV100136,4.4598498341350465,0
TRP-100-34830,DRV100381,3.9805872854473345,1
TRP-100-34831,DRV100055,4.6190671322560375,0
TRP-100-34832,DRV100025,4.513091252947191,0
TRP-100-34833,DRV100508,3.86363836863598,1
TRP-100-34834,DRV100447,4.597916512897054,0
TRP-100-34835,DRV100391,4.5742195633424565,0
TRP-100-34836,DRV100020,4.710689988589721,0
TRP-100-34837,DRV100145,4.282424311617978,1
TRP-100-34838,DRV100479,4.489201978428504,0
TRP-100-34839,DRV100083,4.254364248518548,1
TRP-100-34840,DRV100479,3.9835810043938724,0
TRP-100-34841,DRV100343,3.774485515314201,0
TRP-100-34842,DRV100436,4.581952228597257,0
TRP-100-34843,DRV100381,4.816533858596026,0
TRP-100-34844,DRV100255,3.95647646887668,1
TRP-100-34845,DRV100181,4.627558798200496,0
TRP-100-34846,DRV100394,4.428329418865201,0
TRP-100-34847,DRV100478,4.459472522727533,0
TRP-100-34848,DRV100026,4.463099028024341,0
TRP-100-34849,DRV100231,4.199434696467092,1
TRP-100-34850,DRV100214,4.488397962561879,0
TRP-100-34851,DRV100332,4.368325085403047,0
TRP-100-34852,DRV100064,4.689713930670971,0
TRP-100-34853,DRV100560,4.91063864177626,0
TRP-100-34854,DRV100327,4.447537508874932,0
TRP-100-34855,DRV100550,4.771551379328748,0
TRP-100-34856,DRV100479,4.5579313886689805,0
TRP-100-34857,DRV100111,4.004295424611209,1
TRP-100-34858,DRV100074,4.315705517048474,1
TRP-100-34859,DRV100508,4.702092406818159,0
TRP-100-34860,DRV100322,4.4975571320179775,0
TRP-100-34861,DRV100010,4.781075618029259,0
TRP-100-34862,DRV100560,3.7415169473135244,0
TRP-100-34863,DRV100284,4.905324002115717,0
TRP-100-34864,DRV100187,3.8527634098726855,0
TRP-100-34865,DRV100311,4.524649884517873,0
TRP-100-34866,DRV100484,4.558904369142416,0
TRP-100-34867,DRV100062,4.681423531490601,0
TRP-100-34868,DRV100220,4.086631340610668,0
TRP-100-34869,DRV100197,4.445180732338821,0
TRP-100-34870,DRV100494,4.574658071291934,0
TRP-100-34871,DRV100460,4.13683778231738,0
TRP-100-34872,DRV100246,4.877553435997513,0
TRP-100-34873,DRV100390,4.707109971339263,0
TRP-100-34874,DRV100244,4.917069844128949,0
TRP-100-34875,DRV100334,4.806952900979051,0
TRP-100-34876,DRV100595,4.199371496861572,0
TRP-100-34877,DRV100322,3.9846772553072327,0
TRP-100-34878,DRV100593,4.563487934359095,0
TRP-100-34879,DRV100440,4.6189980103587835,0
TRP-100-34880,DRV100068,4.036815412588562,0
TRP-100-34881,DRV100473,4.850903194556429,0
TRP-100-34882,DRV100091,3.6537398893774777,1
TRP-100-34883,DRV100319,4.673498542926253,0
TRP-100-34884,DRV100364,4.872061308477284,0
TRP-100-34885,DRV100528,4.887526949918147,0
TRP-100-34886,DRV100126,4.165782831466952,0
TRP-100-34887,DRV100516,4.383935253741209,0
TRP-100-34888,DRV100560,4.145497304376436,0
TRP-100-34889,DRV100050,4.552294667088934,0
TRP-100-34890,DRV100523,4.701392203436705,0
TRP-100-34891,DRV100159,4.893232134321336,0
TRP-100-34892,DRV100046,4.266439539881711,1
TRP-100-34893,DRV100572,4.356846903951821,0
TRP-100-34894,DRV100243,4.378605928651992,0
TRP-100-34895,DRV100372,4.4788379982979665,0
TRP-100-34896,DRV100330,4.536686103294008,0
TRP-100-34897,DRV100129,4.613873398255305,0
TRP-100-34898,DRV100392,3.715333171057011,0
TRP-100-34899,DRV100027,4.391402411272191,0
TRP-100-34900,DRV100119,4.28914440125903,1
TRP-100-34901,DRV100566,4.489458981351283,0
TRP-100-34902,DRV100571,4.515310039071521,1
TRP-100-34903,DRV100290,4.435855106529861,0
TRP-100-34904,DRV100096,4.8408396266459235,0
TRP-100-34905,DRV100257,4.921378937421677,0
TRP-100-34906,DRV100517,4.490751321425981,0
TRP-100-34907,DRV100042,4.998376606770462,0
TRP-100-34908,DRV100073,3.7319551619147115,1
TRP-100-34909,DRV100531,4.427922096899018,0
TRP-100-34910,DRV100253,4.674368086713011,0
TRP-100-34911,DRV100046,4.1719405360990836,1
TRP-100-34912,DRV100078,4.595926858140118,0
TRP-100-34913,DRV100521,3.847415454089582,0
TRP-100-34914,DRV100294,4.34377096515701,0
TRP-100-34915,DRV100092,4.414535409788628,0
TRP-100-34916,DRV100529,4.242396272746892,1
TRP-100-34917,DRV100499,4.936242714423024,0
TRP-100-34918,DRV100015,4.21841881584288,1
TRP-100-34919,DRV100339,4.556952489393373,0
TRP-100-34920,DRV100148,4.363012617024769,1
TRP-100-34921,DRV100320,4.517747111430297,1
TRP-100-34922,DRV100175,4.634223317629969,0
TRP-100-34923,DRV100197,4.8324095803065585,0
TRP-100-34924,DRV100355,4.631865066935775,0
TRP-100-34925,DRV100323,4.672644682631923,0
TRP-100-34926,DRV100244,4.378611498494274,1
TRP-100-34927,DRV100061,4.332048369053403,0
TRP-100-34928,DRV100581,4.117728999752558,0
TRP-100-34929,DRV100101,3.508154969275236,1
TRP-100-34930,DRV100376,3.8803360570540546,1
TRP-100-34931,DRV100046,4.799866312118936,0
TRP-100-34932,DRV100403,3.9867298070994353,0
TRP-100-34933,DRV100053,4.350659820626273,0
TRP-100-34934,DRV100139,4.1355226386167585,0
TRP-100-34935,DRV100381,3.8474287201824695,1
TRP-100-34936,DRV100177,4.3236477448268165,1
TRP-100-34937,DRV100320,4.612889384690582,0
TRP-100-34938,DRV100071,4.552447769810144,0
TRP-100-34939,DRV100118,4.546154329923578,0
TRP-100-34940,DRV100433,4.48127704998615,0
TRP-100-34941,DRV100023,4.333153035677902,0
TRP-100-34942,DRV100063,4.308458526182294,0
TRP-100-34943,DRV100130,4.164726181494161,0
TRP-100-34944,DRV100011,4.579284063230525,0
TRP-100-34945,DRV100053,4.81034513534563,0
TRP-100-34946,DRV100177,4.127170523523682,1
TRP-100-34947,DRV100053,4.65662258151937,0
TRP-100-34948,DRV100510,4.733759502623805,0
TRP-100-34949,DRV100037,4.493991521742633,0
TRP-100-34950,DRV100508,4.6970627749198455,0
TRP-100-34951,DRV100484,4.19625218855475,1
TRP-100-34952,DRV100055,4.580104012750109,0
TRP-100-34953,DRV100016,4.793675654797369,0
TRP-100-34954,DRV100029,4.255435319152371,0
TRP-100-34955,DRV100347,4.526879541025657,0
TRP-100-34956,DRV100392,4.643129290248529,0
TRP-100-34957,DRV100370,4.767851297439874,0
TRP-100-34958,DRV100323,4.165206577777649,1
TRP-100-34959,DRV100101,4.217074294020992,1
TRP-100-34960,DRV100496,4.95070902104878,0
TRP-100-34961,DRV100202,4.626380653972895,0
TRP-100-34962,DRV100592,4.330899763743621,1
TRP-100-34963,DRV100237,4.411286521681956,1
TRP-100-34964,DRV100163,3.8998722090197657,0
TRP-100-34965,DRV100529,4.496871392106895,0
TRP-100-34966,DRV100333,4.392805189951283,0
TRP-100-34967,DRV100425,4.185926991819608,1
TRP-100-34968,DRV100250,3.833821865140571,1
TRP-100-34969,DRV100524,4.532822621040593,0
TRP-100-34970,DRV100547,3.308488616479246,0
TRP-100-34971,DRV100265,4.451410297741158,0
TRP-100-34972,DRV100146,4.038845878641246,1
TRP-100-34973,DRV100381,5.0,0
TRP-100-34974,DRV100571,4.9679771542314395,0
TRP-100-34975,DRV100371,4.121622167116845,0
TRP-100-34976,DRV100571,4.252198448863216,0
TRP-100-34977,DRV100211,4.324146260122337,0
TRP-100-34978,DRV100545,4.548474161246702,1
TRP-100-34979,DRV100063,4.207259124472989,0
TRP-100-34980,DRV100220,4.102310363540849,1
TRP-100-34981,DRV100298,4.625230381023439,0
TRP-100-34982,DRV100382,4.584402405709181,0
TRP-100-34983,DRV100182,4.983802991646904,0
TRP-100-34984,DRV100551,3.786362315380185,1
TRP-100-34985,DRV100539,4.668005273308051,0
TRP-100-34986,DRV100475,4.764860372134132,0
TRP-100-34987,DRV100064,4.832556810083334,0
TRP-100-34988,DRV100046,4.086602762382365,1
TRP-100-34989,DRV100302,4.531902360559506,0
TRP-100-34990,DRV100450,4.5879525677419855,0
TRP-100-34991,DRV100070,4.2184008709730065,1
TRP-100-34992,DRV100380,5.0,0
